date,csi1,csi2,quadrant,SPY,TLT,XLK,XLI,XLY,XLF,XLB,XLE,XLP,XLU,XLRE,XLV,XRT,SPY_IV
2000-04-14,,,0,-0.05719237435008662,,-0.052268811028144735,-0.06569590247206236,-0.07925024662939828,-0.08106747230614297,-0.05472013366750217,-0.02162718846549949,-0.049431321084864366,-0.0362748517614232,,-0.060338983050847506,,
2000-04-17,,,0,0.03492647058823528,,0.05434343434343436,0.02464661109097488,0.001071428571428612,0.008219178082191636,0.001325673884224443,-0.02421052631578957,0.02899217671421983,-0.015562794064422736,,0.008297258297258248,,
2000-04-18,,,0,0.02642984014209593,,0.05690745353515991,0.0038910505836575737,0.02140563681769514,0.04021739130434798,-0.018976169461606296,0.005034160373966312,0.0062611806797854275,0.002941176470588225,,0.027549194991055348,,
2000-04-19,,,0,-0.009275282065480783,,-0.03299492385786795,0.0035236081747709314,0.007334963325183352,-0.013061650992685525,-0.012595591542959972,0.021824686940965954,0.01200000000000001,0.009164222873900396,,0.026114206128133644,,
2000-04-20,,,0,0.004750925731852318,,-0.008623922009748819,0.008426966292134797,0.013176144244105403,0.018528321863419794,0.02505694760820054,0.0017507002801120386,-0.0008783487044355942,0.0036324010170722953,,0.004071937563624006,,
2000-04-24,,,0,-0.010847646199847016,,-0.03082450832072625,0.0010445682451254434,0.010609171800136874,0.023908523908523938,0.0022222222222223476,0.010835372247465891,0.027692307692307683,0.02714440825190012,,-0.014193984454207387,,
2000-04-25,,,0,0.04154657293497355,,0.05795121951219517,0.05217391304347818,0.017947849644429414,0.030964467005076157,0.001330376940132938,0.0017289073305670755,-0.0047048759623610215,0.029598308668076,,0.025368529310935806,,
2000-04-26,,,0,-0.011339092872570289,,-0.01899668019181111,-0.014876033057851235,-0.0009980039920158834,-0.020187099950763177,-0.017271922054915678,0.012771832930617899,-0.011602922217447298,-0.002053388090349051,,0.010364426613172828,,
2000-04-27,,,0,-0.003276897870016282,,0.031020868584320516,0.0010067114093958995,-0.020646020646020724,-0.02010050251256279,-0.003605227579991044,0.013974096796182778,0.0,-0.02263374485596703,,-0.006287227001985363,,
2000-04-28,,,0,-0.00623287671232875,,0.0029175784099197966,-0.006704659738518193,-0.025501530091805558,0.02051282051282044,0.0076888285843510484,-0.02924369747899158,-0.02869565217391301,-0.00070175438596487,,0.00932400932400923,,
2000-05-01,,,0,0.013577779309394078,,0.014181818181818295,0.022949713128585847,0.030355896720167586,-0.022110552763819014,-0.0013464991023339756,0.015927977839335306,0.012981199641897812,0.0,,0.0032992411745298433,,
2000-05-02,,,0,-0.019923840609275212,,-0.018465399784869163,-0.010227647641042559,-0.006772773450728131,-0.00976361767728684,0.031011235955056282,0.014655760054532951,0.0026513477684491082,-0.036165730337078705,,-0.020059191055573855,,
2000-05-03,,,0,-0.023451051134392498,,-0.04328767123287669,-0.033333333333333326,-0.04739174906239341,-0.01764400622729634,-0.016564952048823134,-0.025864964729593543,0.0,0.0036429872495447047,,-0.0278523489932887,,
2000-05-04,,,0,0.007531083481350009,,-0.0072546773577701895,0.0017241379310344307,-0.016463851109520422,-0.015847860538827252,0.010638297872340496,0.02586206896551735,0.0,-0.001814882032667886,,-0.003106662064204291,,
2000-05-05,,,0,0.012128904872717117,,0.027307692307692255,0.017555938037865593,0.012736535662299708,0.006977992485238893,-0.0008771929824561431,0.010420168067226898,0.023358307624504082,0.0021818181818180626,,-0.0013850415512465242,,
2000-05-08,,,0,-0.0075245593255766074,,-0.03538000748783232,-0.0003382949932340118,-0.002874595759971177,0.01972281449893387,-0.005267778753292429,0.01264138389886904,0.02067183462532296,0.006894049346879649,,0.0024271844660195274,,
2000-05-09,,,0,-0.008002808002807948,,-0.018435862604308184,-0.008121827411167626,0.010090090090090209,-0.00261369576581294,0.017652250661959412,0.0003285151116951823,0.004641350210970341,-0.00324324324324321,,-0.007263922518159882,,
2000-05-10,,,0,-0.022503715236006028,,-0.04843811783313556,-0.009894234049812267,0.0,-0.02672955974842761,-0.012142237640936582,0.003284072249589487,-0.006299874002519856,0.01916124367317429,,-0.0013937282229964376,,
2000-05-11,,,0,0.0228046043582133,,0.02804903386661106,0.024465885596140602,0.008919015340706382,0.03015616585891223,0.013169446883230851,0.03109656301145658,-0.001267962806424383,0.01489890031926211,,-0.0010467550593161734,,
2000-05-12,,,0,0.01082955832389576,,0.013136620856911918,0.012108980827447047,0.014497878359264416,0.010977522216414126,0.0034662045060658286,0.0034920634920634352,-0.013542107490478239,-0.01572876616567631,,0.017464198393293717,,
2000-05-15,,,0,0.017295707583502518,,0.018551765409934085,0.016616816218012698,0.0031369815266644174,0.04498448810754918,0.017271157167530138,0.02087946852261946,0.024882024882024956,0.019176136363636243,,0.016477857878475888,,
2000-05-16,,,0,0.009705396475770955,,0.029964747356051813,0.009480222294867557,0.007644197359277127,-0.005937654626422595,-0.010611205432937143,-0.01952277657266821,-0.004604437002930117,-0.004181184668989535,,0.01317122593718345,,
2000-05-17,,,0,-0.010430158838366621,,-0.01426126640045633,-0.006800518134714939,-0.0237931034482759,-0.016923842707814774,0.0030030030030030463,0.005056890012642201,0.003364171572750152,-0.015395381385584272,,-0.011333333333333306,,
2000-05-18,,,0,-0.012262331220721956,,-0.025270061728395077,-0.0045647212259537495,0.020134228187919545,0.012658227848101333,-0.008126603934987098,-0.0015723270440252124,-0.002095557418273275,0.008528784648187626,,-0.0010114632501686538,,
2000-05-19,,,0,-0.01569256521132656,,-0.03898674055016815,-0.02751392073370451,-0.025623268698060864,-0.01750000000000007,0.002587322121604174,0.0018897637795274314,0.007139857202856037,-0.019027484143763207,,-0.02666216672291588,,
2000-05-22,,,0,-0.00758166229717272,,-0.004530477759472795,-0.017514314584034962,-0.014925373134328401,0.012722646310432628,-0.005161290322580725,-0.008173530336372137,-0.0029190992493745016,0.006824712643678232,,-0.01109570041608876,,
2000-05-23,,,0,-0.014707982293302835,,-0.0484071162598263,-0.00411381556393553,-0.004689754689754633,0.006532663316582976,-0.014267185473411104,-0.0041204437400950145,-0.005437055625261311,-0.01819479129504109,,-0.008415147265077083,,
2000-05-24,,,0,0.016304347826086918,,0.03934782608695664,0.014457831325301207,-0.018122508155128725,0.01248127808287558,-0.004385964912280715,0.0009548058561426043,0.021867115222876432,0.01671511627906974,,0.006718528995756534,,
2000-05-25,,,0,-0.017183600713012503,,-0.01631457854005436,-0.01798439090600601,-0.009228497600590635,-0.024654832347140054,-0.03612334801762118,-0.01812400635930045,-0.0028806584362139898,-0.01644031451036454,,-0.007727432384966537,,
2000-05-26,,,0,0.0011607661056296514,,0.003402083776312903,-0.005528680027643396,-0.020864381520119157,-0.004044489383215444,-0.015996343692870063,0.00032383419689119286,0.0033016921172099867,0.019622093023255793,,-0.0077876106194689765,,
2000-05-30,,,0,0.032608695652173836,,0.0648442466624286,0.018068102849200907,0.007610350076103556,0.020812182741116736,0.011147236414305484,0.014244091939138892,-0.005758946935417453,0.007483962936564614,,0.04138423118087764,,
2000-05-31,,,0,0.0021754385964911638,,-0.019303482587064602,0.0068259385665527805,0.0237915407854985,0.011934361014420691,-0.008727606798346388,0.030003191828918085,-0.00951592883740171,0.005305978068623984,,0.010620075368276805,,
2000-06-01,,,0,0.01750577690637911,,0.04504870129870131,0.0077966101694915135,0.007377351530800436,0.03292383292383283,0.002780352177942591,-0.009296560272699206,0.0025062656641603454,0.00738916256157629,,-0.006440677966101704,,
2000-06-02,,,0,0.017411052233156754,,0.045436893203883555,0.007399932727884195,0.02746246796045404,0.04091341579448149,0.01663585951940849,-0.03409446355958712,-0.0345833333333333,-0.0034928396786586546,,0.0245649948822928,,
2000-06-05,,,0,-0.004802489177489266,,0.002971768202080227,-0.0013355592654423765,-0.005345687811831756,-0.0223948811700182,-0.008636363636363664,-0.014248704663212375,-0.0012947777298231156,-0.022783035401331975,,-0.0029970029970030065,,
2000-06-06,,,0,-0.004485828858832308,,-0.01388888888888884,-0.007355399531929097,-0.03188821211035475,-0.021972884525479186,0.0013755158184318717,0.03909329829172137,0.0034572169403628283,0.02331420373027271,,-0.008350033400133627,,
2000-06-07,,,0,0.006895610022530141,,0.018779342723004744,-0.004715392388009443,0.0,0.014340344168259911,-0.0210622710622711,-0.012962377489724952,0.010766580534022463,0.0038555906063793,,-0.002694509936005396,,
2000-06-08,,,0,-0.0038649308380797054,,-0.004608294930875556,-0.015905245346869767,-0.00999259807549957,-0.016493873704052642,-0.0018709073900841089,0.005124919923126248,0.0,0.005935754189944076,,-0.0077676460655183854,,
2000-06-09,,,0,-0.0021782043427948095,,0.0024074074074074137,0.003782668500687869,-0.016448598130841208,-0.017249640632486796,-0.001405810684161235,-0.006692160611854625,0.011077971878994619,0.01249566122874013,,0.014635806671204898,,
2000-06-12,,,0,-0.011665188621324818,,-0.020875669684093934,0.0010277492291879131,-0.024705435195742975,0.008776206728425162,0.006100422336931199,0.022778312479948548,-0.0012642225031606058,-0.00411381556393553,,-0.009392821200939205,,
2000-06-13,,,0,0.01870513528437323,,0.02132075471698114,0.004106776180698102,0.019485580670304037,-0.0014499758337361834,-0.028451492537313605,0.0,0.0113924050632912,0.02134251290877809,,-0.013545546901456262,,
2000-06-14,,,0,0.00169388169930218,,-0.018474043968224607,-0.002044989775051076,0.0034403669724769603,0.01742497579864466,0.026404224675948162,-0.0015683814303638632,0.0129328327075513,-0.004044489383215444,,0.01716443529007905,,
2000-06-15,,,0,0.0021645021645020357,,0.01995106342932429,0.0095628415300546,-0.0022857142857142243,-0.02378686964795429,0.0,-0.014137606032045169,0.01853377265238887,-0.005414551607444973,,0.028349645629429654,,
2000-06-16,,,0,-0.010596652267818474,,0.0035061819523898308,-0.01962110960757779,-0.013363879343260887,-0.049707602339181256,0.0,0.011790949649458371,-0.02062272543469479,-0.01871384824770328,,-0.011158516573679056,,
2000-06-19,,,0,0.012824885735725378,,0.031445384332475124,-0.01000690131124915,-0.0011609907120743168,0.02564102564102555,-0.03227315247895224,-0.008503937007873996,0.002064409578860449,0.016296809986130256,,0.0059741121805509945,,
2000-06-20,,,0,-0.003569744729575053,,0.00285255838830456,-0.031021261763680696,-0.02169701666020918,-0.012499999999999956,-0.018366360560657435,-0.005400254129606208,-0.017717346518335342,-0.010576595018764845,,-0.001319696469811893,,
2000-06-21,,,0,-0.0004055698256050233,,0.008888888888888946,0.003956834532374165,-0.00673267326732685,-0.007594936708860689,-0.004431314623338234,0.018205046311082773,0.01971476510067105,0.003103448275862064,,-0.004625041295011623,,
2000-06-22,,,0,-0.01521503922098999,,-0.03083700440528636,-0.02185596560372627,-0.004385964912280715,-0.0005102040816327147,0.0,-0.026662484316185675,-0.021801727684080507,-0.00618769336541769,,-0.0023232658479920287,,
2000-06-23,,,0,-0.008583396278239341,,-0.021272727272727332,0.010622710622710585,0.006407689227072577,-0.00714650331801947,0.0004945598417409602,0.012568482114083235,0.011774600504625532,0.0031131096506398226,,-0.018629407850964674,,
2000-06-26,,,0,0.012813409059426517,,0.006687720601894931,0.023921710764769788,0.0,0.015424164524421524,-0.022738507167572974,-0.007956715467854925,0.013300083125519446,-0.003103448275862064,,-0.009491525423728886,,
2000-06-27,,,0,-0.007317239964439559,,-0.00978040228824506,0.004601769911504405,0.028253083963390324,0.009620253164557058,0.03995953464845714,-0.0070580686557588646,0.015176374077112476,-0.026980283638879277,,-0.002053388090349051,,
2000-06-28,,,0,0.0027555800496004146,,0.009877003354453961,0.012332628611698482,-0.0034829721362229504,-0.0075225677031094396,-0.0019455252918287869,-0.008400646203554074,0.0,0.008176324209029584,,-0.004458161865569243,,
2000-06-29,,,0,-0.009411926353393829,,-0.01956080457649001,-0.017403411068569463,-0.017087378640776696,-0.00050530570995444,-0.01851851851851849,0.0019550342130987275,0.008888888888888946,-0.015867418899858876,,0.015156734412676398,,
